,ARI,CLI,FKGL,GFI,SMOG,complexity,document,fog,length_of_chunk,number_of_chunk
688,17.7,13.99,14.9,14.57,16.1,3,en119767323.txt,16.3607,75,4
689,20.7,13.88,17.5,16.91,16.9,3,en119767323.txt,18.3773,75,5
690,13.4,14.85,11.7,11.62,13.5,3,en119767323.txt,13.9333,75,6
691,9.4,10.95,8.1,8.86,11.3,3,en119767323.txt,10.1778,75,7
692,16.8,9.53,13.7,14.88,14.5,3,en119767323.txt,16.1749,75,8
693,14.8,10.28,12.7,13.62,13.5,3,en119767323.txt,14.7046,75,9
694,15.9,9.41,13.1,14.79,13.8,3,en119767323.txt,14.9383,75,10
695,13.2,8.77,11.1,13.02,12.8,3,en119767323.txt,13.4386,75,11
696,17.9,9.53,15.8,16.7,14.8,3,en119767323.txt,16.3039,75,12
697,14.7,8.6,12.6,14.12,13.4,3,en119767323.txt,14.4307,75,13
698,16.5,9.53,13.4,15.31,13.8,3,en119767323.txt,15.0388,75,14
699,16.9,8.66,15.4,16.57,15.0,3,en119767323.txt,14.9779,75,15
700,13.9,9.81,12.2,13.56,13.5,3,en119767323.txt,13.7369,75,16
701,20.3,11.33,17.6,17.96,16.4,3,en119767323.txt,18.7532,75,17
702,32.1,9.88,26.8,28.45,19.1,3,en119767323.txt,16.6687,75,18
703,17.8,13.52,15.4,15.23,16.0,3,en119767323.txt,16.9682,50,1
704,15.5,13.12,13.8,13.57,14.6,3,en119767323.txt,15.0822,50,2
705,15.4,13.81,13.2,13.69,15.1,3,en119767323.txt,15.607,50,3
706,17.0,14.16,14.3,14.43,15.5,3,en119767323.txt,15.2954,50,4
707,18.3,15.84,15.4,15.73,16.7,3,en119767323.txt,16.5601,50,5
708,17.6,13.47,15.2,14.73,16.0,3,en119767323.txt,16.4409,50,6
709,19.8,13.88,16.8,16.6,16.2,3,en119767323.txt,17.1988,50,7
710,19.9,14.4,16.6,16.63,17.0,3,en119767323.txt,18.6528,50,8
711,12.1,14.65,9.8,10.88,12.2,3,en119767323.txt,13.5168,50,9
712,9.5,11.52,8.8,9.0,10.7,3,en119767323.txt,9.874,50,10
713,12.8,10.28,11.1,11.49,13.4,3,en119767323.txt,13.192,50,11
714,17.2,9.18,14.2,15.5,14.6,3,en119767323.txt,16.2306,50,12
715,14.7,10.86,12.2,13.69,13.6,3,en119767323.txt,14.3701,50,13
716,15.4,9.3,12.8,14.46,13.0,3,en119767323.txt,14.6867,50,14
717,16.0,9.64,14.2,15.07,14.2,3,en119767323.txt,15.4936,50,15
718,13.7,8.65,11.6,13.52,13.0,3,en119767323.txt,14.0169,50,16
719,15.9,9.93,13.8,15.3,14.2,3,en119767323.txt,15.9971,50,17
720,17.0,9.01,14.3,15.94,14.2,3,en119767323.txt,14.6575,50,18
721,16.0,8.83,13.6,15.35,13.8,3,en119767323.txt,14.7544,50,19
722,13.7,8.94,12.5,13.59,13.2,3,en119767323.txt,14.1795,50,20
723,17.3,9.18,14.2,16.17,13.9,3,en119767323.txt,15.3165,50,21
724,13.3,8.07,12.8,13.84,13.5,3,en119767323.txt,12.7696,50,22
725,20.2,10.17,17.1,19.2,16.3,3,en119767323.txt,17.7778,50,23
726,12.0,8.77,11.3,12.19,12.4,3,en119767323.txt,12.333,50,24
727,17.8,11.85,15.3,15.97,15.5,3,en119767323.txt,16.6813,50,25
728,21.3,10.75,17.8,19.29,16.6,3,en119767323.txt,19.433,50,26
729,56.9,10.0,46.3,48.58,24.0,3,en119767323.txt,17.1,50,27
730,17.8,13.35,15.5,15.21,15.9,3,en119767323.txt,16.8678,40,1
731,15.3,13.64,13.3,13.2,14.7,3,en119767323.txt,15.2789,40,2
732,17.0,13.76,14.5,15.28,15.8,3,en119767323.txt,16.4294,40,3
733,14.3,13.0,12.7,12.55,14.3,3,en119767323.txt,14.4439,40,4
734,17.8,14.16,14.8,15.13,15.7,3,en119767323.txt,15.6756,40,5
735,17.9,16.02,14.9,15.8,16.7,3,en119767323.txt,16.3118,40,6
736,17.8,13.87,15.1,15.61,16.2,3,en119767323.txt,16.8548,40,7
737,18.9,14.11,15.9,16.23,16.2,3,en119767323.txt,16.8159,40,8
738,20.2,14.11,17.0,16.82,16.3,3,en119767323.txt,17.5523,40,9
739,19.8,14.17,16.7,17.08,17.1,3,en119767323.txt,18.6843,40,10
740,12.3,14.54,10.1,11.32,12.6,3,en119767323.txt,13.6729,40,11
741,11.5,14.07,9.5,9.84,11.3,3,en119767323.txt,11.477,40,12
742,7.8,9.21,6.9,8.77,10.8,3,en119767323.txt,9.383,40,13
743,15.4,10.16,13.1,13.52,14.4,3,en119767323.txt,15.0472,40,14
744,17.3,8.89,14.5,15.82,14.3,3,en119767323.txt,17.1577,40,15
745,13.9,11.49,12.4,12.98,13.7,3,en119767323.txt,14.1182,40,16
746,17.6,9.3,14.4,16.18,13.6,3,en119767323.txt,16.9396,40,17
747,12.5,9.35,10.3,12.42,12.5,3,en119767323.txt,12.3527,40,18
748,17.0,9.47,15.1,15.82,14.6,3,en119767323.txt,16.2675,40,19
749,13.5,8.59,11.6,13.48,12.7,3,en119767323.txt,13.6637,40,20
750,16.3,10.05,14.0,15.63,14.2,3,en119767323.txt,15.6955,40,21
751,15.2,9.12,12.8,14.99,13.7,3,en119767323.txt,15.4089,40,22
752,18.6,8.83,15.7,17.3,14.6,3,en119767323.txt,15.3946,40,23
753,14.9,8.72,12.7,14.73,13.8,3,en119767323.txt,14.305,40,24
754,13.6,9.35,12.1,13.32,12.9,3,en119767323.txt,13.6887,40,25
755,17.3,9.06,14.3,16.43,14.0,3,en119767323.txt,15.0272,40,26
756,11.5,8.13,10.1,11.98,12.0,3,en119767323.txt,11.2379,40,27
757,23.2,9.24,20.2,21.59,17.1,3,en119767323.txt,18.6712,40,28
758,16.7,11.27,13.7,16.19,15.2,3,en119767323.txt,16.1211,40,29
759,10.9,8.25,9.7,11.36,11.5,3,en119767323.txt,11.4305,40,30
760,17.3,11.09,14.3,16.03,14.9,3,en119767323.txt,16.1072,40,31
761,22.9,11.68,19.7,20.36,17.7,3,en119767323.txt,21.0705,40,32
762,22.2,9.77,19.2,20.76,16.3,3,en119767323.txt,16.5879,40,33
763,57.6,11.28,47.1,48.81,26.5,3,en119767323.txt,18.0763,40,34
764,17.6,13.47,15.2,15.33,15.7,3,en119767323.txt,16.8605,30,1
765,15.7,13.47,13.8,13.94,15.4,3,en119767323.txt,15.8461,30,2
766,15.0,12.6,12.5,13.59,14.0,3,en119767323.txt,14.3945,30,3
767,17.8,14.63,15.7,16.31,16.4,3,en119767323.txt,17.5512,30,4
768,14.4,12.82,12.9,12.98,14.2,3,en119767323.txt,14.6318,30,5
769,16.1,12.71,14.6,14.71,14.9,3,en119767323.txt,14.7072,30,6
770,18.8,16.6,15.2,15.74,17.0,3,en119767323.txt,16.9377,30,7
771,17.3,15.61,14.7,15.49,16.0,3,en119767323.txt,15.5689,30,8
772,18.0,13.99,15.2,16.21,16.1,3,en119767323.txt,16.8785,30,9
773,18.1,13.58,15.4,15.13,16.3,3,en119767323.txt,16.5269,30,10
774,19.3,14.46,16.0,16.86,16.3,3,en119767323.txt,16.7217,30,11
775,20.5,13.94,17.4,17.11,16.4,3,en119767323.txt,18.2708,30,12
776,21.5,13.99,18.2,18.86,17.9,3,en119767323.txt,20.0137,30,13
777,13.2,13.98,10.9,12.51,13.7,3,en119767323.txt,14.2116,30,14
778,12.6,15.45,10.1,11.12,11.4,3,en119767323.txt,13.4956,30,15
779,11.7,14.13,9.9,10.15,11.4,3,en119767323.txt,11.019,30,16
780,6.7,8.33,6.2,8.02,9.8,3,en119767323.txt,8.1338,30,17
781,14.9,10.74,12.4,12.91,14.2,3,en119767323.txt,14.4118,30,18
782,15.5,9.3,14.0,14.38,14.3,3,en119767323.txt,15.3085,30,19
783,17.4,9.06,14.5,16.03,14.5,3,en119767323.txt,16.9896,30,20
784,15.3,12.65,12.7,13.78,14.4,3,en119767323.txt,15.281,30,21
785,14.4,8.95,12.2,14.18,12.5,3,en119767323.txt,13.8713,30,22
786,16.2,9.24,13.4,15.34,13.3,3,en119767323.txt,15.8133,30,23
787,13.3,9.41,10.8,13.06,13.0,3,en119767323.txt,12.7733,30,24
788,18.0,9.47,15.9,16.46,14.7,3,en119767323.txt,16.5774,30,25
789,13.2,8.54,11.3,13.54,12.7,3,en119767323.txt,13.8751,30,26
790,13.0,8.25,11.3,13.23,12.7,3,en119767323.txt,12.6556,30,27
791,18.0,10.63,15.0,16.94,14.9,3,en119767323.txt,17.5332,30,28
792,15.2,9.35,12.7,15.21,13.7,3,en119767323.txt,15.4266,30,29
793,18.3,8.89,15.4,17.11,14.9,3,en119767323.txt,14.7676,30,30
794,18.1,8.83,15.2,17.1,14.6,3,en119767323.txt,16.8276,30,31
795,13.4,8.07,11.7,13.85,13.0,3,en119767323.txt,13.164,30,32
796,11.8,8.77,9.9,12.33,12.2,3,en119767323.txt,12.7861,30,33
797,14.6,9.87,12.6,14.05,13.8,3,en119767323.txt,13.5549,30,34
798,20.6,9.36,17.0,18.93,14.4,3,en119767323.txt,17.7001,30,35
799,8.7,6.85,8.5,10.63,11.3,3,en119767323.txt,9.5288,30,36
800,21.3,9.24,18.7,20.15,16.6,3,en119767323.txt,17.3434,30,37
801,19.1,9.88,16.5,18.78,16.1,3,en119767323.txt,18.0047,30,38
802,16.7,11.5,14.7,15.74,14.9,3,en119767323.txt,15.1854,30,39
803,9.8,7.08,9.3,10.75,10.8,3,en119767323.txt,11.0485,30,40
804,15.8,10.4,13.5,15.21,14.1,3,en119767323.txt,14.7643,30,41
805,20.9,13.47,18.0,18.47,17.4,3,en119767323.txt,19.4321,30,42
806,22.9,10.06,19.5,20.88,16.7,3,en119767323.txt,21.5075,30,43
807,24.9,9.59,21.4,22.99,16.8,3,en119767323.txt,16.1314,30,44
808,97.8,10.29,77.9,81.38,31.2,3,en119767323.txt,16.7029,30,45
809,19.2,14.46,16.1,16.6,16.8,3,en119767323.txt,18.2773,20,1
810,16.3,12.42,13.7,14.55,14.9,3,en119767323.txt,15.3693,20,2
811,15.2,13.46,13.1,14.02,15.2,3,en119767323.txt,15.3558,20,3
812,15.3,13.52,13.4,14.08,14.2,3,en119767323.txt,15.214,20,4
813,17.2,12.77,15.3,15.72,15.4,3,en119767323.txt,15.9762,20,5
814,16.9,14.86,14.9,16.0,16.3,3,en119767323.txt,16.9864,20,6
815,14.6,12.83,13.3,13.76,14.1,3,en119767323.txt,14.7778,20,7
816,13.9,13.46,13.3,12.99,14.6,3,en119767323.txt,14.2108,20,8
817,17.4,12.6,14.6,16.14,15.0,3,en119767323.txt,15.3126,20,9
818,18.4,16.31,15.0,15.33,16.2,3,en119767323.txt,16.2,20,10
819,18.7,16.31,15.2,17.4,17.3,3,en119767323.txt,16.6878,20,11
820,17.2,15.73,14.7,15.82,16.2,3,en119767323.txt,15.9818,20,12
821,17.9,14.28,14.9,16.32,15.9,3,en119767323.txt,16.7823,20,13
822,17.7,13.52,15.3,15.73,16.6,3,en119767323.txt,16.9273,20,14
823,18.4,13.88,15.7,15.59,16.0,3,en119767323.txt,16.3961,20,15
824,19.4,14.34,16.2,17.51,16.4,3,en119767323.txt,17.2284,20,16
825,21.1,14.11,17.6,18.36,16.7,3,en119767323.txt,17.6972,20,17
826,19.3,14.11,16.4,16.75,16.0,3,en119767323.txt,17.4132,20,18
827,22.4,13.65,19.1,19.69,18.2,3,en119767323.txt,20.7689,20,19
828,17.3,14.57,14.4,16.0,15.8,3,en119767323.txt,16.7466,20,20
829,12.4,13.68,11.3,12.42,13.4,3,en119767323.txt,14.0088,20,21
830,13.1,16.21,10.2,11.19,11.7,3,en119767323.txt,13.68,20,22
831,11.1,13.31,9.5,11.33,11.6,3,en119767323.txt,12.3817,20,23
832,12.0,15.0,9.4,9.37,10.9,3,en119767323.txt,10.4806,20,24
833,6.9,8.16,6.7,8.46,9.6,3,en119767323.txt,8.6085,20,25
834,8.9,9.96,8.4,9.64,11.9,3,en119767323.txt,10.1837,20,26
835,16.8,10.98,13.9,14.45,14.6,3,en119767323.txt,15.7183,20,27
836,13.9,9.64,12.4,13.17,14.2,3,en119767323.txt,14.3772,20,28
837,15.2,8.89,12.9,14.55,13.9,3,en119767323.txt,15.6905,20,29
838,19.5,8.89,16.2,17.74,14.7,3,en119767323.txt,18.6095,20,30
839,15.5,13.7,12.2,13.54,14.4,3,en119767323.txt,15.0448,20,31
840,12.4,9.35,11.4,13.5,12.8,3,en119767323.txt,13.2146,20,32
841,16.8,9.47,13.7,15.75,13.3,3,en119767323.txt,15.7413,20,33
842,18.4,9.18,15.1,17.09,14.0,3,en119767323.txt,18.1132,20,34
843,11.5,9.0,9.7,11.54,11.5,3,en119767323.txt,10.7399,20,35
844,13.5,9.58,12.0,13.76,13.3,3,en119767323.txt,13.8481,20,36
845,17.6,9.3,14.5,16.06,14.0,3,en119767323.txt,15.9705,20,37
846,15.6,9.59,13.9,15.56,14.8,3,en119767323.txt,16.5833,20,38
847,12.6,8.3,11.1,13.2,12.0,3,en119767323.txt,13.0816,20,39
848,14.5,9.12,12.1,14.31,13.4,3,en119767323.txt,14.2307,20,40
849,11.9,8.65,10.1,12.87,12.5,3,en119767323.txt,12.3155,20,41
850,20.1,10.69,16.7,18.93,15.6,3,en119767323.txt,18.8761,20,42
851,14.7,9.35,13.3,15.29,14.1,3,en119767323.txt,15.8912,20,43
852,15.9,8.66,13.7,15.32,13.2,3,en119767323.txt,14.939,20,44
853,20.3,9.42,16.7,18.78,15.6,3,en119767323.txt,14.4744,20,45
854,17.5,8.54,14.9,16.7,13.9,3,en119767323.txt,16.4765,20,46
855,14.7,8.95,12.4,14.63,14.0,3,en119767323.txt,13.9556,20,47
856,15.1,8.48,12.9,15.42,13.6,3,en119767323.txt,14.6498,20,48
857,11.5,8.65,9.5,12.11,12.2,3,en119767323.txt,12.4364,20,49
858,15.7,9.93,13.6,14.8,13.7,3,en119767323.txt,14.9198,20,50
859,12.2,9.29,11.0,12.94,13.0,3,en119767323.txt,12.2714,20,51
860,22.8,9.07,18.8,20.94,15.0,3,en119767323.txt,18.3416,20,52
861,12.1,8.83,10.2,12.5,11.9,3,en119767323.txt,12.5194,20,53
862,10.7,7.2,10.0,12.11,12.0,3,en119767323.txt,9.9368,20,54
863,19.2,9.01,17.0,18.42,15.9,3,en119767323.txt,17.281,20,55
864,28.1,9.19,24.1,26.17,18.4,3,en119767323.txt,20.0761,20,56
865,15.4,10.39,13.1,16.14,15.0,3,en119767323.txt,15.8589,20,57
866,17.8,11.79,15.3,16.92,15.5,3,en119767323.txt,16.4102,20,58
867,12.5,9.46,11.3,12.39,12.6,3,en119767323.txt,12.3016,20,59
868,9.1,6.56,8.0,10.47,10.3,3,en119767323.txt,10.5129,20,60
869,12.1,8.07,10.8,13.03,12.1,3,en119767323.txt,12.3101,20,61
870,21.8,12.95,17.7,19.3,17.1,3,en119767323.txt,19.4213,20,62
871,20.9,13.94,17.5,18.59,17.8,3,en119767323.txt,19.3142,20,63
872,25.8,10.0,21.8,23.24,17.5,3,en119767323.txt,23.3683,20,64
873,16.0,10.17,13.9,16.16,14.6,3,en119767323.txt,15.6315,20,65
874,33.0,9.24,26.8,29.59,18.5,3,en119767323.txt,17.7397,20,66
875,120.1,10.53,95.3,99.28,0.0,3,en119767323.txt,13.2062,20,67
876,41.4,11.92,34.2,36.23,23.7,3,en119767323.txt,22.5743,20,68
877,14.7,12.83,13.4,14.59,15.0,3,en119767323.txt,15.8087,10,1
878,23.2,15.33,18.6,19.92,18.4,3,en119767323.txt,20.8237,10,2
879,14.3,11.67,12.5,13.68,13.2,3,en119767323.txt,13.7217,10,3
880,16.8,13.0,13.9,15.12,15.8,3,en119767323.txt,16.8917,10,4
881,17.8,14.22,14.8,16.64,16.6,3,en119767323.txt,17.3925,10,5
882,12.5,12.47,11.5,12.97,13.7,3,en119767323.txt,13.1817,10,6
883,15.1,13.75,12.9,14.39,14.4,3,en119767323.txt,14.9473,10,7
884,15.6,13.06,13.9,14.8,14.0,3,en119767323.txt,15.5143,10,8
885,14.2,10.74,11.9,13.58,13.6,3,en119767323.txt,12.71,10,9
886,19.7,14.63,17.4,18.27,16.8,3,en119767323.txt,18.8,10,10
887,16.1,15.55,13.7,16.4,16.3,3,en119767323.txt,16.2046,10,11
888,17.9,14.05,14.9,17.14,16.3,3,en119767323.txt,17.8453,10,12
889,14.1,11.49,12.5,13.19,12.9,3,en119767323.txt,13.6335,10,13
890,15.3,14.04,12.9,14.75,15.2,3,en119767323.txt,16.0474,10,14
891,13.9,13.34,13.4,13.37,14.4,3,en119767323.txt,14.3922,10,15
892,13.9,13.63,13.2,13.93,14.7,3,en119767323.txt,14.0915,10,16
893,17.1,11.15,14.2,16.7,14.7,3,en119767323.txt,15.7009,10,17
894,17.8,13.93,15.1,16.59,15.3,3,en119767323.txt,14.9693,10,18
895,18.8,15.15,16.1,17.15,16.2,3,en119767323.txt,17.4364,10,19
896,18.4,17.69,15.0,14.74,16.3,3,en119767323.txt,15.1921,10,20
897,19.6,17.24,16.6,19.24,18.5,3,en119767323.txt,18.4267,10,21
898,17.6,15.21,15.0,16.68,15.7,3,en119767323.txt,14.7527,10,22
899,17.6,17.23,15.1,15.83,16.2,3,en119767323.txt,17.345,10,23
900,16.9,14.05,15.5,16.95,16.2,3,en119767323.txt,14.7037,10,24
901,19.9,15.62,17.0,17.81,16.9,3,en119767323.txt,17.963,10,25
902,15.8,13.06,14.1,15.37,14.8,3,en119767323.txt,15.548,10,26
903,18.0,13.65,14.5,16.64,16.4,3,en119767323.txt,17.0763,10,27
904,17.4,13.64,14.9,16.09,16.8,3,en119767323.txt,16.7887,10,28
905,17.6,13.06,14.1,15.93,15.4,3,en119767323.txt,14.7172,10,29
906,17.7,13.99,14.9,15.87,15.9,3,en119767323.txt,18.0753,10,30
907,17.4,15.32,13.7,14.36,14.9,3,en119767323.txt,14.8762,10,31
908,20.0,13.53,17.3,19.71,17.0,3,en119767323.txt,19.5834,10,32
909,19.0,14.45,15.5,17.51,16.1,3,en119767323.txt,15.7457,10,33
910,22.8,13.7,19.3,20.07,17.1,3,en119767323.txt,20.1792,10,34
911,18.2,12.6,15.2,17.04,14.9,3,en119767323.txt,16.2364,10,35
912,20.4,15.39,16.4,17.58,16.9,3,en119767323.txt,18.5341,10,36
913,23.6,13.3,19.2,21.15,18.8,3,en119767323.txt,21.9874,10,37
914,21.3,14.4,17.8,19.27,17.6,3,en119767323.txt,19.574,10,38
915,19.8,14.86,16.3,18.85,17.4,3,en119767323.txt,18.5736,10,39
916,14.9,14.27,12.4,14.04,14.1,3,en119767323.txt,15.0361,10,40
917,14.0,13.46,12.0,14.11,14.8,3,en119767323.txt,17.0147,10,41
918,12.3,14.86,9.6,11.96,11.0,3,en119767323.txt,12.5304,10,42
919,13.4,16.67,12.4,13.06,12.1,3,en119767323.txt,15.533,10,43
920,12.9,15.51,9.3,10.78,11.4,3,en119767323.txt,12.0833,10,44
921,11.6,14.11,9.8,12.33,10.9,3,en119767323.txt,13.1165,10,45
922,11.4,12.75,10.6,12.01,12.3,3,en119767323.txt,12.0076,10,46
923,12.3,15.39,10.1,9.45,10.8,3,en119767323.txt,11.8121,10,47
924,12.0,14.54,9.1,9.58,10.9,3,en119767323.txt,9.1031,10,48
925,6.2,7.81,6.4,9.12,10.1,3,en119767323.txt,8.7657,10,49
926,7.5,8.74,6.9,8.49,9.1,3,en119767323.txt,8.4764,10,50
927,7.0,9.12,6.4,8.23,10.0,3,en119767323.txt,7.4885,10,51
928,11.1,10.26,10.3,11.41,13.4,3,en119767323.txt,12.4,10,52
929,13.2,10.57,11.1,12.18,13.5,3,en119767323.txt,13.6814,10,53
930,20.7,11.04,17.0,17.92,15.6,3,en119767323.txt,17.858,10,54
931,13.4,8.77,12.5,12.99,13.6,3,en119767323.txt,15.7058,10,55
932,14.7,10.86,13.3,14.14,15.1,3,en119767323.txt,13.2885,10,56
933,17.0,8.48,14.5,16.11,13.7,3,en119767323.txt,17.7221,10,57
934,13.4,9.29,12.2,13.76,14.1,3,en119767323.txt,13.8859,10,58
935,20.3,8.84,17.0,18.99,14.7,3,en119767323.txt,17.9547,10,59
936,18.9,9.24,15.5,17.46,14.7,3,en119767323.txt,19.2617,10,60
937,13.8,11.09,11.3,14.16,13.6,3,en119767323.txt,13.5429,10,61
938,17.2,15.9,14.3,13.74,15.1,3,en119767323.txt,16.4667,10,62
939,15.2,10.97,12.6,15.79,14.4,3,en119767323.txt,15.9032,10,63
940,8.9,6.67,8.9,10.77,10.7,3,en119767323.txt,10.065,10,64
941,18.5,9.47,15.0,17.52,13.6,3,en119767323.txt,16.1995,10,65
942,15.3,9.41,12.6,14.37,13.0,3,en119767323.txt,15.2883,10,66
943,15.1,9.59,12.4,15.0,13.8,3,en119767323.txt,16.0551,10,67
944,21.7,9.24,17.9,19.66,14.1,3,en119767323.txt,20.4091,10,68
945,10.5,8.82,8.8,11.03,11.2,3,en119767323.txt,11.0503,10,69
946,12.9,8.88,10.8,12.3,11.9,3,en119767323.txt,10.4281,10,70
947,14.4,9.41,12.9,14.4,13.5,3,en119767323.txt,14.2569,10,71
948,12.5,9.87,11.0,13.35,13.2,3,en119767323.txt,13.5478,10,72
949,15.2,8.89,12.9,13.99,11.4,3,en119767323.txt,13.1818,10,73
950,20.0,9.64,17.4,18.63,16.0,3,en119767323.txt,18.4844,10,74
951,16.9,9.82,14.9,16.63,15.4,3,en119767323.txt,17.7541,10,75
952,14.3,9.06,13.0,15.0,14.1,3,en119767323.txt,15.3878,10,76
953,13.7,8.48,11.7,13.94,12.2,3,en119767323.txt,13.9386,10,77
954,11.6,8.01,10.5,12.41,11.8,3,en119767323.txt,12.2091,10,78
955,18.9,8.72,15.9,17.72,14.6,3,en119767323.txt,18.5097,10,79
956,10.1,9.34,7.9,11.37,12.1,3,en119767323.txt,10.3852,10,80
957,9.2,6.09,9.4,10.95,10.7,3,en119767323.txt,9.2321,10,81
958,13.8,10.22,11.8,14.3,13.7,3,en119767323.txt,14.92,10,82
959,16.6,10.4,14.2,16.27,13.9,3,en119767323.txt,15.3177,10,83
960,23.2,11.16,19.0,21.38,16.9,3,en119767323.txt,22.2516,10,84
961,14.7,9.29,13.2,15.59,14.3,3,en119767323.txt,17.1742,10,85
962,14.7,9.7,13.3,14.92,13.9,3,en119767323.txt,14.5538,10,86
963,16.3,8.83,14.0,15.75,12.7,3,en119767323.txt,14.5427,10,87
964,15.5,8.48,13.4,15.44,13.7,3,en119767323.txt,15.3561,10,88
965,26.7,10.11,22.5,24.36,18.6,3,en119767323.txt,17.2734,10,89
966,14.5,8.14,12.8,14.6,12.3,3,en119767323.txt,11.3102,10,90
967,16.0,8.6,13.8,15.96,13.0,3,en119767323.txt,16.3515,10,91
968,19.2,8.48,16.3,17.87,14.9,3,en119767323.txt,16.6329,10,92
969,19.2,9.35,15.7,18.33,15.9,3,en119767323.txt,17.5437,10,93
970,9.9,7.54,9.1,10.94,11.6,3,en119767323.txt,9.888,10,94
971,15.9,9.3,13.0,15.63,13.0,3,en119767323.txt,13.1189,10,95
972,14.4,7.85,12.9,15.64,14.1,3,en119767323.txt,16.1074,10,96
973,13.7,8.36,11.7,14.2,13.0,3,en119767323.txt,14.6096,10,97
974,9.7,9.39,8.6,10.25,11.2,3,en119767323.txt,10.2545,10,98
975,12.5,8.42,11.9,13.04,12.2,3,en119767323.txt,13.4941,10,99
976,19.0,10.92,15.5,16.73,15.2,3,en119767323.txt,16.2923,10,100
977,12.1,8.01,10.5,13.79,13.0,3,en119767323.txt,11.2706,10,101
978,12.4,9.98,10.5,12.69,13.0,3,en119767323.txt,13.2512,10,102
979,22.7,8.49,19.2,21.29,14.9,3,en119767323.txt,19.433,10,103
980,20.4,9.47,16.5,18.94,14.4,3,en119767323.txt,17.2928,10,104
981,17.2,9.7,13.8,15.99,13.3,3,en119767323.txt,16.4756,10,105
982,5.6,6.26,6.2,9.33,10.0,3,en119767323.txt,8.8069,10,106
983,13.0,7.49,12.8,14.09,13.8,3,en119767323.txt,10.4624,10,107
984,8.8,6.56,8.8,10.77,10.4,3,en119767323.txt,9.4,10,108
985,21.9,9.48,19.1,21.11,17.0,3,en119767323.txt,20.6256,10,109
986,16.0,8.72,13.5,15.87,14.6,3,en119767323.txt,13.5758,10,110
987,27.5,9.19,23.5,25.93,18.2,3,en119767323.txt,17.4696,10,111
988,28.6,9.19,24.5,26.53,18.5,3,en119767323.txt,22.6979,10,112
989,14.9,8.95,13.7,16.37,14.6,3,en119767323.txt,15.1744,10,113
990,16.1,12.07,12.6,16.24,15.4,3,en119767323.txt,16.5409,10,114
991,19.3,12.43,15.0,18.32,15.5,3,en119767323.txt,17.4041,10,115
992,16.1,10.68,14.4,15.8,15.5,3,en119767323.txt,15.5718,10,116
993,14.3,10.45,13.2,13.83,13.6,3,en119767323.txt,12.53,10,117
994,10.9,8.07,10.7,11.5,11.6,3,en119767323.txt,12.0727,10,118
995,9.6,6.85,9.3,10.65,11.2,3,en119767323.txt,11.3455,10,119
996,8.6,6.27,7.9,10.46,9.2,3,en119767323.txt,9.6477,10,120
997,11.7,6.1,10.5,13.3,11.4,3,en119767323.txt,12.56,10,121
998,12.8,10.16,11.2,12.93,12.7,3,en119767323.txt,12.0668,10,122
999,22.2,13.36,17.8,20.16,17.5,3,en119767323.txt,19.0118,10,123
1000,21.3,12.6,17.6,18.93,16.6,3,en119767323.txt,19.853,10,124
1001,19.6,14.98,17.1,17.47,17.6,3,en119767323.txt,19.0022,10,125
1002,22.4,13.07,18.1,20.79,18.1,3,en119767323.txt,19.6957,10,126
1003,21.7,10.69,18.2,20.2,16.5,3,en119767323.txt,21.1219,10,127
1004,30.5,9.48,24.7,27.5,18.5,3,en119767323.txt,25.7091,10,128
1005,17.4,9.99,15.1,17.55,15.1,3,en119767323.txt,17.9109,10,129
1006,14.4,10.1,12.4,15.11,14.0,3,en119767323.txt,13.4198,10,130
1007,21.4,9.82,18.5,20.26,15.8,3,en119767323.txt,20.7971,10,131
1008,153.2,9.08,121.1,125.8,0.0,3,en119767323.txt,14.432,10,132
1009,74.3,11.34,58.7,62.69,0.0,3,en119767323.txt,10.1714,10,133
1010,83.3,9.71,67.0,70.08,0.0,3,en119767323.txt,16.6566,10,134
1011,62.3,10.35,50.3,53.69,26.0,3,en119767323.txt,23.6788,10,135
1012,30.5,13.65,25.5,27.08,22.3,3,en119767323.txt,21.8316,10,136
1013,15.4,13.18,13.5,11.31,15.4,3,en116249615.txt,14.9333,882,1
1015,15.9,13.47,13.7,11.69,15.6,3,en116249615.txt,15.3171,750,1
1016,16.3,13.58,13.9,12.39,16.0,3,en116249615.txt,15.8433,500,1
1017,16.3,13.47,14.1,12.59,15.9,3,en116249615.txt,15.8039,450,1
1018,15.3,13.23,13.4,12.06,15.2,3,en116249615.txt,14.9417,400,1
1019,16.0,13.29,14.0,12.47,15.8,3,en116249615.txt,15.3973,400,2
1020,14.7,12.71,11.8,11.78,14.6,3,en116249615.txt,14.2557,350,1
1021,16.7,13.81,14.1,12.79,16.5,3,en116249615.txt,16.2347,350,2
1022,14.8,12.71,11.9,11.88,14.5,3,en116249615.txt,13.9716,300,1
1023,17.2,13.7,14.6,13.42,16.9,3,en116249615.txt,16.9239,300,2
1024,15.0,13.0,11.8,11.98,14.5,3,en116249615.txt,14.1941,250,1
1025,17.6,13.81,14.9,13.85,17.2,3,en116249615.txt,17.3776,250,2
1026,14.9,12.82,13.1,11.8,14.9,3,en116249615.txt,14.2514,250,3
1027,14.5,12.71,11.6,11.69,14.0,3,en116249615.txt,13.4702,200,1
1028,16.0,13.47,13.9,13.26,16.2,3,en116249615.txt,16.3167,200,2
