,complexity,length_of_chunk,std,variance
303,4,14,0.0,0.0
304,4,12,0.0,0.0
305,4,10,0.0,0.0
306,5,14,0.0,0.0
307,5,12,0.0,0.0
308,5,10,0.0,0.0
309,3,60,0.0,0.0
310,3,50,0.0,0.0
311,3,45,0.0,0.0
312,3,40,0.0,0.0
313,3,35,0.0,0.0
314,3,30,0.8180499999999995,0.6692058024999992
315,3,28,0.8642000000000003,0.7468416400000005
316,3,26,0.7227999999999994,0.5224398399999992
317,3,24,0.35075000000000056,0.1230255625000004
318,3,22,0.6437999999999997,0.41447843999999967
319,3,20,0.6125725807336354,0.3752451666666663
320,3,18,0.637399137118964,0.40627765999999993
321,3,16,0.7118743771824417,0.5067651288888892
322,3,14,0.9223888669509183,0.8508012218749987
323,3,12,0.8627278699566859,0.7442993776000003
324,3,10,0.9994336223859771,0.9988675655555558
325,4,60,0.0,0.0
326,4,50,0.0,0.0
327,4,45,0.0,0.0
328,4,40,0.0,0.0
329,4,35,0.0,0.0
330,4,30,0.18809999999999993,0.03538160999999997
331,4,28,0.2161500000000003,0.04672082250000012
332,4,26,0.1671499999999999,0.02793912249999997
333,4,24,0.04954999999999998,0.0024552024999999985
334,4,22,0.18095000000000017,0.03274290250000006
335,4,20,0.2281543921704481,0.05205442666666663
336,4,18,0.10881980007741626,0.011841748888888845
337,4,16,0.2866804996662467,0.08218570888888888
338,4,14,0.4459454079537092,0.1988673068750001
339,4,12,1.110998713590614,1.2343181415999993
340,4,10,0.9116551591290792,0.8311151291666669
341,5,60,0.0,0.0
342,5,50,0.0,0.0
343,5,45,0.0,0.0
344,5,40,0.0,0.0
345,5,35,0.0,0.0
346,5,30,0.062100000000000044,0.0038564100000000054
347,5,28,0.011150000000000215,0.00012432250000000479
348,5,26,0.0738500000000002,0.005453822500000029
349,5,24,0.2186499999999998,0.04780782249999991
350,5,22,0.0446500000000003,0.001993622500000027
351,5,20,0.20014179973209018,0.04005674000000009
352,5,18,0.257570585794781,0.06634260666666662
353,5,16,0.5233781700538235,0.273924708888889
354,5,14,0.4971944105427977,0.24720228187500007
355,5,12,1.146436028742991,1.3143155680000003
356,5,10,1.0024751396197096,1.004956405555556
357,3,40,0.0,0.0
358,3,35,0.0,0.0
359,3,30,0.0,0.0
360,3,28,0.0,0.0
361,3,26,0.0,0.0
362,3,24,0.0,0.0
363,3,22,0.0,0.0
364,3,20,0.0032000000000005357,1.0240000000003429e-05
365,3,18,0.015200000000000102,0.0002310400000000031
366,3,16,0.4568000000000003,0.20866624000000028
367,3,14,0.9336236584167924,0.8716531355555555
368,3,12,0.8000828179354653,0.640132515555555
369,3,10,1.3211450400599476,1.7454242168750003
370,4,40,0.0,0.0
371,4,35,0.0,0.0
372,4,30,0.0,0.0
373,4,28,0.0,0.0
374,4,26,0.0,0.0
375,4,24,0.0,0.0
376,4,22,0.0,0.0
377,4,20,0.06984999999999975,0.004879022499999964
378,4,18,0.024849999999999817,0.0006175224999999909
379,4,16,0.7876000000000003,0.6203137600000005
380,4,14,1.406442332822628,1.9780800355555563
381,4,12,1.2062089767347761,1.4549400955555558
382,4,10,1.1420530118497128,1.304285081875
383,5,40,0.0,0.0
384,5,35,0.0,0.0
385,5,30,0.0,0.0
386,5,28,0.0,0.0
387,5,26,0.0,0.0
388,5,24,0.0,0.0
389,5,22,0.0,0.0
390,5,20,0.17510000000000003,0.030660010000000012
391,5,18,0.21620000000000017,0.04674244000000007
392,5,16,0.5073499999999997,0.2574040224999997
393,5,14,1.120368251960042,1.25522502
394,5,12,1.2347124154591176,1.5245147488888888
395,5,10,1.005907233235252,1.0118493618749997
396,3,26,0.0,0.0
397,3,24,0.0,0.0
398,3,22,0.0,0.0
399,3,20,0.0,0.0
400,3,18,0.0,0.0
401,3,16,0.0,0.0
402,3,14,0.0,0.0
403,3,12,1.3689500000000008,1.8740241025000022
404,3,10,1.1248500000000003,1.2652875225000009
405,4,26,0.0,0.0
406,4,24,0.0,0.0
407,4,22,0.0,0.0
408,4,20,0.0,0.0
409,4,18,0.0,0.0
410,4,16,0.0,0.0
411,4,14,0.0,0.0
412,4,12,1.2113000000000005,1.467247690000001
413,4,10,1.38525,1.9189175625000003
414,5,26,0.0,0.0
415,5,24,0.0,0.0
416,5,22,0.0,0.0
417,5,20,0.0,0.0
418,5,18,0.0,0.0
419,5,16,0.0,0.0
420,5,14,0.0,0.0
421,5,12,1.7302499999999994,2.993765062499998
422,5,10,0.9230499999999995,0.852021302499999
423,3,28,0.0,0.0
424,3,26,0.0,0.0
425,3,24,0.0,0.0
426,3,22,0.0,0.0
427,3,20,0.0,0.0
428,3,18,0.0,0.0
429,3,16,0.0,0.0
430,3,14,0.12270000000000003,0.015055290000000008
431,3,12,0.47769999999999957,0.2281972899999996
432,3,10,0.035050000000000026,0.0012285025000000017
433,4,28,0.0,0.0
434,4,26,0.0,0.0
435,4,24,0.0,0.0
436,4,22,0.0,0.0
437,4,20,0.0,0.0
438,4,18,0.0,0.0
439,4,16,0.0,0.0
440,4,14,0.1008,0.01016064
441,4,12,0.6616500000000003,0.4377807225000004
442,4,10,0.4872000000000001,0.23736384000000008
443,5,28,0.0,0.0
444,5,26,0.0,0.0
445,5,24,0.0,0.0
446,5,22,0.0,0.0
447,5,20,0.0,0.0
448,5,18,0.0,0.0
449,5,16,0.0,0.0
450,5,14,0.18175000000000008,0.03303306250000003
451,5,12,0.7927,0.62837329
452,5,10,0.50345,0.25346190249999995
453,3,70,0.0,0.0
454,3,60,0.0,0.0
455,3,50,0.0,0.0
456,3,45,0.0,0.0
457,3,40,0.0,0.0
458,3,35,0.23599999999999977,0.05569599999999989
459,3,30,0.1559999999999997,0.024335999999999906
460,3,28,0.38815,0.1506604225
461,3,26,0.70695,0.49977830249999994
462,3,24,0.46716788084037725,0.2182458288888889
463,3,22,0.28384327052481284,0.08056700222222209
464,3,20,0.5719328884483641,0.32710722888888893
465,3,18,0.4875163125475908,0.23767215500000027
466,3,16,0.4220013862536472,0.17808516999999993
467,3,14,0.914602312264735,0.8364973895999999
468,3,12,0.5604933434533862,0.3141527880555556
469,3,10,0.5421090077895135,0.2938821763265308
470,4,70,0.0,0.0
471,4,60,0.0,0.0
472,4,50,0.0,0.0
473,4,45,0.0,0.0
474,4,40,0.0,0.0
475,4,35,0.2450000000000001,0.06002500000000005
476,4,30,0.2590500000000002,0.06710690250000012
477,4,28,0.5471499999999998,0.2993731224999998
478,4,26,0.8411499999999998,0.7075333224999998
479,4,24,0.4569940699834082,0.20884358000000017
480,4,22,0.26638266126424626,0.07095972222222217
481,4,20,0.41041016881488995,0.16843650666666646
482,4,18,0.5469673773407331,0.2991733118749999
483,4,16,0.5027458123893227,0.25275335187500003
484,4,14,0.8112623610152266,0.6581466184
485,4,12,0.4810140448977439,0.2313745113888888
486,4,10,0.47246499449208745,0.22322317102040823
487,5,70,0.0,0.0
488,5,60,0.0,0.0
489,5,50,0.0,0.0
490,5,45,0.0,0.0
491,5,40,0.0,0.0
492,5,35,0.12014999999999976,0.014436022499999942
493,5,30,0.10794999999999977,0.01165320249999995
494,5,28,0.31530000000000014,0.0994140900000001
495,5,26,0.6863999999999999,0.47114495999999983
496,5,24,0.38975280199976337,0.15190724666666675
497,5,22,0.27358528631651385,0.07484890888888886
498,5,20,0.45456657989293014,0.20663077555555565
499,5,18,0.31236619035196506,0.09757263687500006
500,5,16,0.4706327522601885,0.2214951875
501,5,14,0.7219622067670856,0.521229428
502,5,12,0.4917415231150971,0.24180972555555558
503,5,10,0.7349192894738958,0.540106362040816
504,3,22,0.0,0.0
505,3,20,0.0,0.0
506,3,18,0.0,0.0
507,3,16,0.0,0.0
508,3,14,0.0,0.0
509,3,12,0.0,0.0
510,3,10,0.4342000000000006,0.1885296400000005
511,4,22,0.0,0.0
512,4,20,0.0,0.0
513,4,18,0.0,0.0
514,4,16,0.0,0.0
515,4,14,0.0,0.0
516,4,12,0.0,0.0
517,4,10,0.09715000000000007,0.009438122500000014
518,5,22,0.0,0.0
519,5,20,0.0,0.0
520,5,18,0.0,0.0
521,5,16,0.0,0.0
522,5,14,0.0,0.0
523,5,12,0.0,0.0
524,5,10,0.18615000000000004,0.03465182250000001
525,3,40,0.0,0.0
526,3,35,0.0,0.0
527,3,30,0.0,0.0
528,3,28,0.0,0.0
529,3,26,0.0,0.0
530,3,24,0.0,0.0
531,3,22,0.0,0.0
532,3,20,1.1868499999999997,1.4086129224999995
533,3,18,0.6015500000000005,0.36186240250000057
534,3,16,0.7350500000000002,0.5402985025000002
535,3,14,1.741766012477629,3.03374884222222
